product_url,product_name,brand,description,mean_price,img_url,sellers,seller_prices
https://www.pharmanity.com/parapharmacie/suretest-test-de-grossesse-prd61281,Suretest test urinaire de grossesse,Suretest,"Le test de grossesse Suretest est un test de dépistage de la grossesse urinaire. En quelques minutes vous pouvez détecter si vous êtes enceinte ou non. Les produits Suretest sont rapides et fiables, en mesurant la quantité d'hormone HCG présente dans l'urine de la femme qui suspecte une grossesse. ","4,20€",https://www.pharmanity.com/assets/img/parapharmacie/suretest-test-grossesse-i61281.jpg,"PHARMACIE DE L'ILE VERTE
13 Avenue Maréchal Randon, 38000 Grenoble, FRANCE
PHARMACIE DE L'AIGLE
44 Rue de Turenne, 38000 Grenoble, FRANCE","4,50 €
5,90 €"
https://www.pharmanity.com/parapharmacie/klorane-bebe-lingettes-douceur-sans-paraben-x-70-prd59564,Lingettes nettoyantes Klorane douceur pour bébé x70,Klorane,Les lingettes nettoyantes Klorane douceur sont conçues pour l'hygiène de votre bébé avec une formule qui limite les risques d'allergie (hypoallergénique).,"4,76€",https://www.pharmanity.com/assets/img/parapharmacie/klorane-bebe-lingettes-nettoyantes-douceur-70-lingettes-i163725.jpg,,
https://www.pharmanity.com/parapharmacie/clearblue-test-de-grossesse-avec-estimation-de-l-age-de-la-grossesse-x-1-prd58090,Test de grossesse Clearblue DIGITAL avec estimation de l'âge de la grossesse - Boîte de 1 Test de grossesse,Clearblue,"Le test de grossesse Clearblue DIGITAL est un test de grossesse unique, permettant notamment l'estimation de l’âge de la grossesse. L'écran digital du test Clearblue DIGITAL permet de visualiser le résultat en toutes lettres et savoir si vous êtes enceinte ou non. Il indique également de combien de semaines vous êtes enceinte.","9,50€",https://www.pharmanity.com/assets/img/parapharmacie/clearblue-test-de-grossesse-avec-estimation-de-l-age-de-la-grossesse-x-1-i58090.jpeg,"PHARMACIE GAMBETTA
11 Place Gambetta, 33000 Bordeaux, FRANCE
Pharmacie Saint Géry
23 Rue Saint-François Xavier, 33170 Gradignan, FRANCE
PHARMACIE AGROPARC
5 rue marcel demonque, 84000 Avignon, FRANCE
PHARMACIE ET OPTIQUE DE DRAVEMONT
Avenue Salvador Allende, 33270 Floirac, FRANCE","9,95 €
7,95 €
9,50 €
7,95 €"
https://www.pharmanity.com/parapharmacie/clearblue-test-urinaire-grossesse-detection-rapide-prd58095,Test de grossesse Clearblue Plus avec Tige Contrôle - Boite de 1 test,Clearblue,"Le test de grossesse Clearblue Plus est doté d'une fiabilité de 99 %, grâce à sa Tige Contrôle. Le résultat est facile à lire. Le test Clearblue Plus est rapide d'utilisation et propose deux indicateurs.","5,79€",https://www.pharmanity.com/assets/img/parapharmacie/clearblue-test-urinaire-grossesse-detection-rapide-i58095.jpeg,"PHARMACIE DU COURS BERRIAT DE LA MOLIERE-PISSAS
22 Cours Berriat, 38000 Grenoble, FRANCE
PHARMACIE DU FORUM
35 Avenue Louis Domenget, 73190 Challes-les-Eaux, FRANCE
PHARMACIE AGROPARC
5 rue marcel demonque, 84000 Avignon, FRANCE","7,50 €
6,90 €
5,25 €"
https://www.pharmanity.com/parapharmacie/gallia-lait-croissance-3-en-poudre-12mois-800-g-prd50267,Lait Croissance 800 g GALLIA,Gallia,"Gallia lait croissance 800 g est un lait infantile adapté aux bébés qui ont un an, pour favoriser leur croissance.
Ce lait contient de nombreux nutriments adaptés aux besoins de votre enfant en croissance notamment du calcium, des prébiotiques, des vitamines A et C et des fibres alimentaires.
Avec ce produit, donnez un équilibre nutritionnel à votre enfant.","10,91€",https://www.pharmanity.com/assets/img/parapharmacie/gallia-lait-croissance-3-en-poudre-12mois-800-g-i50267.jpg,"PHARMACIE DES ALPES à VIZILLE
171 Rue du Général de Gaulle, 38220 Vizille, FRANCE
PHARMACIE ET OPTIQUE DE DRAVEMONT
Avenue Salvador Allende, 33270 Floirac, FRANCE
Pharmacie de Bourgogne
85 avenue de la République, 71210 Montchanin, FRANCE","12,35 €
10,30 €
10,95 €"
https://www.pharmanity.com/parapharmacie/prorhinel-mouche-bebe-embouts-jetables-prd60683,ProRhinel Mouche Bébé + Embouts jetables,ProRhinel,Corps à la texture douce non glissante pour permettre une meilleure prise en main du mouche bébé. Corps à forme courbée. spécialement conçue pour dégager la bouche du bébé pendant le mouchage. Tubulure flexible. longue pour une meilleure maniabilité. Embouts jetables avec filtre absorbant pour une hygiène optimale. emballés individuellement pour pouvoir être transportés facilement sans être abîmés ou souillés. Boîtier de rangement rigide.compact. facile à ranger et à transporter. Résistant pour protéger le mouche bébé en cas de chocs.,"8,24€",https://www.pharmanity.com/assets/img/parapharmacie/prorhinel-mouche-bebe-embouts-jetables-i60683.png,"PHARMACIE ALSACE LORRAINE
15 Cours Jean Jaurès, 38000 Grenoble, FRANCE
PHARMACIE DES ARTS
164 Cours Berriat, 38000 Grenoble, FRANCE
PHARMACIE OPERA - BRITISH AND AMERICAN PHARMACY
1 Rue Auber, 75009 Paris 9e Arrondissement, FRANCE
PHARMACIE DU NÉRON
4 Rue du 26 mai 1944, 38950 Saint Martin le Vinoux, FRANCE","9,30 €
8,90 €
11,70 €
8,50 €"
https://www.pharmanity.com/parapharmacie/elle-test-grossesse-prd58664,Test de grossesse ELLE test,Elle Test,Le test de grossesse ELLE TEST est un test pour détecter votre grossesse. ,"2,95€",https://www.pharmanity.com/assets/img/parapharmacie/elle-test-grossesse-i58664.jpg,,
https://www.pharmanity.com/parapharmacie/novalac-2-poudre-800-g-prd53128,Lait classique 2° âge - 800 g,Novalac,"Le Lait Novalac 2ème âge est un lait infantile 2ème âge en poudre, adapté à l'alimentation du nourrisson dès six mois jusqu'à l'âge de un an.","14,58€",https://www.pharmanity.com/assets/img/parapharmacie/novalac-2-800g-i120231.jpg,,
https://www.pharmanity.com/parapharmacie/novalac-allernova-ar-036mois-poudre-400-g-prd53136,Allernova- Lait AR 0-36 Mois - 400 gr,Novalac,Découvrez l'innovation Novalac pour les allergies aux protéines de lait de vache et améliorer le confort des bébés allergiques.,"20,46€",https://www.pharmanity.com/assets/img/parapharmacie/novalac-allernova-ar-400-g-i123487.jpg,,
https://www.pharmanity.com/parapharmacie/novalac-1-poudre-800-g-prd53116,Lait 1ère âge - 800 gr,Novalac,Ce lait de croissance pour bébé de premier âge contient tous les nutriments indispensables pour son bon développement. Il assure le sevrage au lait maternel et le passage à l’alimentation mixte sans problèmes liés à la digestion.Notre conseilIl se peut que la mère ne puisse pas allaiter et peine à trouver la nutrition adéquate pour son petit. Nous conseillons ce lait de 1er âge NOVALAC en vue de régler ce genre de souci. Ce lait substitue efficacement le lait maternel et couvre tous les besoins en nutriments du petit. Il garantit une bonne croissance osseuse et apporte toutes les vitamines nécessaires pour le développement de son cerveau.,"15,93€",https://www.pharmanity.com/assets/img/parapharmacie/novalac-1-800g-i120230.jpg,,
https://www.pharmanity.com/parapharmacie/alvityl-sirop-11-vitamines-enfant-150-ml-prd45397,Alvityl sirop 11 vitamines enfant de 150 ml,Urgo,"Alvityl est un complément alimentaire sous forme de sirop pour les enfants qui contient 11 vitamines. Ce produit de santé pour les enfants est à utiliser lorsque votre enfant est fatigué, en manque d'appétit ou dans tout autre type de situation (coissance, activité sportive ou examens). 
Alvityl contient également de la vitamine D pour favoriser la croissance.","10,18€",https://www.pharmanity.com/assets/img/parapharmacie/alvityl-sirop-11-vitamines-enfant-150-ml-i45397.jpg,,
https://www.pharmanity.com/parapharmacie/elmex-junior-dentifrice-menthe-712ans-75-ml-prd48943,"Elmex junior dentifrice menthe 7/12ans, 75 ml",Elmex,Le dentifrice elmex Junior au fluorure d amines Olafluor favorise la reminéralisation de l'émail dentaire. Elmex Junior rend les premières dents permanentes dés 7 ans plus résistantes à l'attaque acide des bactéries de la plaque dentaire. Le fluorure d amines Olafluor d'elmex Junior se fixe rapidement sur l émail et forme ainsi une couche protectrice sur toutes les surfaces dentaires. Le fluor a un effet sur la reminéralisation des lésions carieuses initiales de l'émail. Il est recommandé de se brosser les dents après chaque repas. Ne pas utiliser chez l'enfant de moins de 6 ans Elmex Junior dentifrice est un produit issu de la recherche elmex Principe actif : Fluorure d amines Olafluor (1400 ppm F-) Ingrédients (INCI) : Aqua . Sorbitol . Hydrated Silica . Polyethylene . Limonene . Saccharin. Contient un dérivé fluoré A.C.L : 4313173,"4,66€",https://www.pharmanity.com/assets/img/parapharmacie/elmex-junior-dentifrice-menthe-7-12ans-75-ml-i48943.png,"PHARMACIE DES ALPES à VIZILLE
171 Rue du Général de Gaulle, 38220 Vizille, FRANCE
PHARMACIE DU NÉRON
4 Rue du 26 mai 1944, 38950 Saint Martin le Vinoux, FRANCE","3,99 €
4,90 €"
https://www.pharmanity.com/parapharmacie/nutrilon-ar-1-poudre-900-g-prd53299,Lait Nutrilon AR 1er Âge - 900g,Picot,"Nutrilon A.R 1er âge est une formule de lait épaissi pouvant servir d’aliment supplémentaire pour les nourrissons. En plus d’être nourrissant, ce produit empêche la régurgitation tout en facilitant le transit. Ce lait produit par les laboratoires PICOT aide au développement physiologique du bébé, en particulier la maturation de son système digestif.Le lait épaissi préféré de bébéQuand vous avez peur d’un risque d’accidents provoqués par les fréquentes régurgitations. Quand vous voulez accompagner le lait maternel d’un bon aliment diététique, accoutumant votre bébé à d’autres nourritures. Mettez l’atout Nutrilon A.R 1er âge de PICOT de votre côté. Donnez à votre bébé ce supplément nutritionnel qui va à la fois renforcer son organisme et lui donner plus d’énergie. ","16,66€",https://www.pharmanity.com/assets/img/parapharmacie/nutrilon-ar-1-poudre-900-g-i53299.jpg,,
https://www.pharmanity.com/parapharmacie/cooper-liniment-oleocalcaire-750-ml-prd47527,Liniment oléo-calcaire 750 ml Cooper,Cooper,"Le liniment oléocalcaire de la marque Cooper est un soin pour protéger la peau de votre bébé, en particulier pour les problèmes d'irritations, démangeaisons ou rougeurs au niveau des fesses. Protégez les fesses de votre bébé mais également traitez les lésions de la peau de votre enfant.
Avec ce liniment, soulagez la peau de votre bébé avec un soin adapté.","9,07€",https://www.pharmanity.com/assets/img/parapharmacie/cooper-liniment-oleocalcaire-750-ml-i47527.jpg,,
https://www.pharmanity.com/parapharmacie/nutrilon-ar-2-poudre-900-g-prd53300,Lait Nutrilon AR 2ème Âge - 900g,,"Beaucoup de bébés rencontrent des problèmes de régurgitations, parce que leur système digestif est encore immature.","14,74€",https://www.pharmanity.com/assets/img/parapharmacie/nutrilon-ar-2-poudre-900-g-i53300.png,,
https://www.pharmanity.com/parapharmacie/mustela-bebe-cold-cream-nutriprotecteur-40-ml-de-creme-dermique-prd2245,Cold Cream Mustela Nutriprotecteur bébé 40 ml,Mustela,"La crème Cold Cream Nutriprotecteur de Mustela est un soin protecteur pour les bébés. Avec cette crème, protégez la peau de votre enfant, nourrissez la et rendez la plus résistante aux agressions (froid, irritations, inflammations de la peau). 
Si votre enfant a des irritations vous pouvez appliquer la crème Cold Cream sur les zones inflammées.","7,11€",https://www.pharmanity.com/assets/img/parapharmacie/mustela-bebe-cold-cream-nutriprotecteur-40-ml-de-creme-dermique-i2245.jpg,,
https://www.pharmanity.com/parapharmacie/bion-3-juniors-comprime-a-croquer-x30-prd57983,"Bion 3 Juniors Comprime à Croquer, x30",Bion,Le complément alimentaire Bion 3 Juniors renforce les défenses naturelles des enfants de 4 à 12 ans. Ce produit contient des principes actifs redonnant forme et vitalité à votre enfant.,"11,76€",https://www.pharmanity.com/assets/img/parapharmacie/bion-3-juniors-comprime-a-croquer-x30-i57983.jpg,"PHARMACIE DES ALPES à VIZILLE
171 Rue du Général de Gaulle, 38220 Vizille, FRANCE
PHARMACIE DU FORUM
35 Avenue Louis Domenget, 73190 Challes-les-Eaux, FRANCE
Pharmacie de Bourgogne
85 avenue de la République, 71210 Montchanin, FRANCE","10,74 €
12,83 €
12,45 €"
https://www.pharmanity.com/parapharmacie/mustela-bebe-gel-toilette-2-en-1-200-ml-de-savon-liquide-prd2370,Gel 2 en 1 Toilette Bébé Mustela 200 ml,Mustela,"Le gel pour la toilette de votre bébé 2 en 1 de Mustela est un soin pour le corps et les cheveux de votre bébé. Ce produit hydrate et nettoie efficacement votre bébé, tout en réduisant les risques d'irritation de sa peau. Il est également conseillé pour les enfants ayant une peau atopique. Votre bébé appréciera de prendre son bain avec ce gel Mustela.","5,88€",https://www.pharmanity.com/assets/img/parapharmacie/mustela-2-en-1-cheveux-et-corps-i121040.jpg,,
https://www.pharmanity.com/parapharmacie/mustela-bebe-lait-toilette-pompe-500-ml-prd52655,Lait de toilette pour bébé Mustela - Pompe 500 ml,Mustela,"Le lait de toilette Mustela est conçu pour les bébés. Il est adapté aussi bien à une utilisation sur le visage que sur le corps ou le siège. Appliquez ce lait doucement pour redonnez fraîcheur et protection à la peau de votre bébé. Utilisez régulièrement ce lait pour réduire le risque d'irritation, de démangeaison ou de rougeur pour votre enfant.","8,23€",https://www.pharmanity.com/assets/img/parapharmacie/mustela-lait-de-toilette-500-ml-i124351.png,,
https://www.pharmanity.com/parapharmacie/guigoz-expert-lait-en-poudre-ar-1-800-g-prd50504,"Guigoz Expert Lait en Poudre AR 1, 800 g",Guigoz,"Le lait Guigoz AR Expert est un lait en poudre antirégurgitation pour les enfants de moins de 6 mois. Ce lait convient aux enfants qui ont des soucis de régurgitations.
Avec ce lait infantile, vous allez couvrir les besoins de votre enfant, avec un produit riche en vitamines.","18,86€",https://www.pharmanity.com/assets/img/parapharmacie/guigoz-ar-expert-lait-poudre-800-g-i50504.png,"PHARMACIE GRISOLLET
21 Avenue de la Plaine Fleurie, 38240 Meylan, FRANCE","31,90 €"
https://www.pharmanity.com/parapharmacie/mam-tetine-silicone-debit-3-rapide-x-2-prd59909,"Mam Tétine Silicone Débit 3 Rapide, x 2",MAM,"La tétine en silicone MAM à débit rapide est adaptée pour l'alimentation des plus jeunes. Le produit permet à votre bébé de téter en toute sécurité avec une tétine agréable, douce et souple. Ce produit est breveté.","5,69€",https://www.pharmanity.com/assets/img/parapharmacie/mam-tetine-silicone-debit-3-rapide-x-2-i59909.jpeg,"PHARMACIE ET OPTIQUE DE DRAVEMONT
Avenue Salvador Allende, 33270 Floirac, FRANCE
PHARMACIE DU VERSOUD
23 place de la Libération, 38420 Le Versoud, FRANCE
PHARMACIE ERROBI
Rue Hiribehere, 64480 Ustaritz, FRANCE
Pharmacie de Bourgogne
85 avenue de la République, 71210 Montchanin, FRANCE","5,30 €
5,60 €
6,20 €
5,80 €"
https://www.pharmanity.com/parapharmacie/mam-tetine-silicone-debit-liquide-epais-x-lot-de-2-tetines-prd59910,"Mam Tétine Silicone Débit Liquide Épais X, Lot de 2 Tétines",MAM,Ces deux tétines Mam conviennent pour l'alimentation de votre enfant de 6 mois ou plus. Cette tétine à débit rapide en silicone donnera une agréable sensation à votre bébé. ,"5,70€",https://www.pharmanity.com/assets/img/parapharmacie/mam-tetine-silicone-debit-liquide-epais-x-lot-de-2-tetines-i59910.jpeg,"PHARMACIE DU FORUM
35 Avenue Louis Domenget, 73190 Challes-les-Eaux, FRANCE
PHARMACIE ERROBI
Rue Hiribehere, 64480 Ustaritz, FRANCE","6,45 €
6,20 €"
https://www.pharmanity.com/parapharmacie/mitosyl-essentiels-lingette-nettoyante-x-72-prd60106,Lingettes nettoyantes Mitosyl Essentiels - 72,Mitosyl,"Les lingettes nettoyantes Mitosyl nettoient efficacement, en douceur et en apportant de la fraîcheur, les fesses de votre bébé. La lingette Mitosyl est conseillée pour le change de couche de votre bébé. Nettoyer délicatement votre bébé avec cette lingette résistante.","5,85€",https://www.pharmanity.com/assets/img/parapharmacie/mitosyl-essentiels-lingette-nettoyante-x-72-i60106.jpg,,
https://www.pharmanity.com/parapharmacie/mustela-bebe-lait-de-toilette-750-ml-prd52653,Lait de toilette Mustela 750 ml,Mustela,"Le lait de toilette Mustela est conçu pour nettoyer le visage ou le corps de votre bébé. Il est également conseillé pour nettoyer le siège de votre bébé. 
Le lait Mustela va nettoyer la peau de votre enfant en douceur, et sa texture onctueuse protégera sa peau des irritations, rougeurs ou infections. ","11,10€",https://www.pharmanity.com/assets/img/parapharmacie/mustela-bebe-lait-toilette-750-ml-i52653.jpg,,
https://www.pharmanity.com/parapharmacie/mustela-physiobebe-lingette-visage-sachet-x-25-prd60149,Lingettes Visage Physiobébé Mustela - Sachet de 25,Mustela,Les lingettes Physiobébé de Mustela sont conçues pour nettoyer le visage de votre bébé.,"4,90€",https://www.pharmanity.com/assets/img/parapharmacie/mustela-bb-lingettes-visage-i118976.jpg,"PHARMACIE ET OPTIQUE DE DRAVEMONT
Avenue Salvador Allende, 33270 Floirac, FRANCE","4,45 €"
https://www.pharmanity.com/parapharmacie/mustela-hydra-bebe-creme-hydratante-visage-40-g-de-creme-dermique-prd2809,Hydra crème hydratante visage bébé 40 g,Mustela,La crème hydratante Hydra de Mustela est conçue pour les bébés. Hydratez et protégez efficacement la peau de votre nourrisson des agressions cutanées. Ce produit est recommandé pour les bébés pour renforcer la protection de leur peau fragile. Ce soin peut être utilisé tous les jours. Sa composition protège et hydrate votre bébé.,"6,63€",https://www.pharmanity.com/assets/img/parapharmacie/mustela-hydra-bebe-creme-hydratante-visage-40-g-de-creme-dermique-i2809.jpg,,
https://www.pharmanity.com/parapharmacie/mam-tetine-silicone-debit-moyen-2-lot-de-2-tetines-prd59908,"Mam Tétine Silicone Débit Moyen 2, Lot de 2 Tétines",MAM,La tétine Mam Débit Moyen 2 est utile pour l'alimentation de votre bébé. La tétine est en silicone et donne l'impression à votre enfant de téter les seins de sa maman. ,"5,71€",https://www.pharmanity.com/assets/img/parapharmacie/mam-tetine-silicone-debit-moyen-2-lot-de-2-tetines-i59908.jpeg,"Pharmacie Saint Géry
23 Rue Saint-François Xavier, 33170 Gradignan, FRANCE
PHARMACIE DE L'ILE VERTE
13 Avenue Maréchal Randon, 38000 Grenoble, FRANCE
PHARMACIE DU FORUM
35 Avenue Louis Domenget, 73190 Challes-les-Eaux, FRANCE","5,60 €
6,90 €
6,45 €"
https://www.pharmanity.com/parapharmacie/dodie-sucette-anatomique-silicone-garcon-18-mois-prd58414,Sucette Dodie anatomique en silicone - Garçon + 18 mois,Dodie,"Avec cette sucette, votre enfant pourra soulager ses besoins de succion. La sucette Dodie apaisera et calmera votre enfant. ","3,86€",https://www.pharmanity.com/assets/img/parapharmacie/dodie-sucette-anatomique-silicone-garcon-plus18-mois-i58414.jpg,"Pharmacie de Bourgogne
85 avenue de la République, 71210 Montchanin, FRANCE","4,29 €"
https://www.pharmanity.com/parapharmacie/mustela-bebe-liniment-dermoprotecteur-400-ml-prd52656,"Mustela bebe liniment dermoprotecteur, 400 ml",Mustela,"Le lait corps Liniment dermo-protecteur conçu par Mustela est un soin haute qualité à l’huile d’olive extra vierge et concentré en omégas 6 et 9, protecteurs et nourrissants.
Formulé spécialement pour la peau sensible des bébés, le lait corps Liniment fait preuve d’une tolérance maximale, sans conservateur, sans parfum, ingrédients à 99% d’origine naturelle, sans phtalate, parabène ni phénoxyéthanol.
A l’efficacité testée en maternité, le lait corps Mustela  dermo-protecteur a un effet apaisant et une texture plaisir qui plaira à bébé. ","6,39€",https://www.pharmanity.com/assets/img/no-picture.png,,
https://www.pharmanity.com/parapharmacie/polidis-pocket-test-grossesse-prd60654,Test de grossesse Polidis Pocket Test,Polidis,"Le test de grossesse Polidis Pocket Test donne un résultat en 3 minutes.
Il est pratique à transporter et fiable.","3,08€",https://www.pharmanity.com/assets/img/parapharmacie/polidis-pocket-test-grossesse-i60654.jpg,,
